Kilométrage,Année,Boite de vitesses,Carburant,Puissance fiscale,Nombre de portes,Première main,Véhicule dédouané,Importé neuf,Marque et Modèle,Prix
99000,2022,0,0,6,5,1,2022,0,144526.7767857143,158000.0
119000,2016,1,0,8,5,1,2016,0,226282.76811594202,335000.0
119000,2016,1,0,8,5,1,2016,0,226282.76811594202,335000.0
29000,2022,1,1,8,5,0,2022,0,190400.0,210000.0
29000,2022,1,1,8,5,0,2022,0,190400.0,210000.0
49000,2018,1,0,8,5,0,2018,0,288559.1397849462,325000.0
104000,2021,1,0,8,5,1,2019,0,220090.9090909091,275000.0
189000,2017,1,0,8,5,1,2017,0,280000.0,280000.0
31000,2023,0,0,6,5,1,2019,0,165000.0,165000.0
115000,2017,1,0,8,5,0,2019,0,125100.0,150000.0
87000,2021,0,0,6,5,0,2019,0,180000.0,180000.0
200000,2013,1,0,7,5,0,2019,1,210000.0,170000.0
150000,2022,0,0,6,5,1,2024,0,50000.0,50000.0
139000,2017,1,0,8,5,1,2017,0,291659.6769823789,215000.0
44000,2022,1,0,8,5,1,2022,0,170887.37837837837,270000.0
79000,2020,1,0,8,5,0,2020,0,315458.3333333333,370000.0
109000,2020,1,0,6,5,0,2020,0,206752.688172043,215000.0
84000,2019,1,0,8,5,1,2019,0,545705.8823529412,390000.0
99000,2020,1,0,6,5,0,2020,0,206752.688172043,240000.0
99000,2020,1,0,6,5,0,2020,0,206752.688172043,240000.0
79000,2023,1,0,6,5,1,2023,0,155369.86301369863,275000.0
79000,2023,1,0,6,5,1,2023,0,155369.86301369863,275000.0
199000,2017,1,0,8,5,0,2017,0,154000.0,154000.0
199000,2017,1,0,8,5,0,2017,0,154000.0,154000.0
29000,2023,1,1,8,5,0,2023,0,224365.38461538462,240000.0
29000,2023,1,1,8,5,0,2023,0,224365.38461538462,240000.0
4000,2024,1,1,8,5,1,2024,0,173785.66666666666,235000.0
59000,2020,1,0,6,5,1,2020,0,152780.64516129033,179900.0
4000,2024,1,1,8,5,0,2024,0,213170.73170731709,283000.0
24000,2023,1,1,8,5,1,2023,0,291659.6769823789,306000.0
19000,2023,1,1,7,5,1,2023,0,124778.45569620254,159000.0
29000,2021,0,1,6,5,0,2021,0,155545.45454545456,184000.0
49000,2018,1,1,8,3,0,2018,0,213170.73170731709,182000.0
29000,2022,1,1,8,5,0,2022,0,188555.55555555556,210000.0
24000,2024,1,1,7,3,0,2024,0,132614.13043478262,159000.0
24000,2024,1,1,7,5,1,2024,0,291659.6769823789,159000.0
69000,2023,0,0,6,5,0,2023,0,152240.48648648648,168000.0
109000,2018,0,0,8,5,0,2018,0,178918.9189189189,190000.0
39000,2024,0,0,6,5,0,2024,0,114831.21621621621,178000.0
84000,2020,1,0,8,5,0,2020,0,251600.0,355000.0
19000,2022,1,1,9,5,0,2022,0,126513.51351351352,135000.0
159000,2021,1,0,6,5,0,2021,0,177135.59322033898,229000.0
119000,2021,1,0,8,5,0,2021,0,265200.0,217000.0
119000,2021,1,0,8,5,0,2021,0,265200.0,217000.0
84000,2022,1,0,6,5,0,2022,0,288087.7192982456,333000.0
84000,2022,1,0,6,5,0,2022,0,288087.7192982456,333000.0
24000,2023,1,0,8,5,1,2023,0,328272.7272727273,349000.0
24000,2023,1,0,8,5,1,2023,0,328272.7272727273,349000.0
69000,2023,0,0,6,5,0,2023,0,152240.48648648648,168000.0
109000,2018,0,0,8,5,0,2018,0,178918.9189189189,190000.0
39000,2024,0,0,6,5,0,2024,0,114831.21621621621,178000.0
84000,2020,1,0,8,5,0,2020,0,251600.0,355000.0
19000,2022,1,1,9,5,0,2022,0,126513.51351351352,135000.0
159000,2021,1,0,6,5,0,2021,0,177135.59322033898,229000.0
44000,2023,0,0,6,5,0,2023,0,171707.8947368421,189000.0
139000,2021,1,0,6,3,1,2021,0,288087.7192982456,315000.0
139000,2021,1,0,6,3,1,2021,0,288087.7192982456,315000.0
94000,2015,1,0,9,5,1,2015,1,468867.86666666664,297000.0
94000,2015,1,0,9,5,1,2015,1,468867.86666666664,297000.0
39000,2018,1,0,6,5,1,2018,0,202512.12121212122,200000.0
39000,2018,1,0,6,5,1,2018,0,202512.12121212122,200000.0
34000,2022,1,1,7,5,1,2022,0,270437.5,229000.0
34000,2022,1,1,7,5,1,2022,0,270437.5,229000.0
159,2015,0,0,6,5,0,2019,0,98000.0,98000.0
270000,2016,1,0,8,5,1,2019,0,175000.0,175000.0
12000,2023,1,0,6,5,1,2019,0,212823.5294117647,285000.0
54000,2020,1,0,6,5,0,2020,0,162600.0,179000.0
54000,2020,1,0,6,5,0,2020,0,162600.0,179000.0
223000,2014,1,0,8,5,0,2017,0,346666.6535947712,233000.0
223000,2014,1,0,8,5,0,2017,0,346666.6535947712,233000.0
14000,2024,1,1,7,3,1,2024,0,132614.13043478262,159000.0
14000,2024,1,1,7,3,1,2024,0,132614.13043478262,159000.0
149000,2019,0,0,6,5,0,2019,0,116338.70967741935,118000.0
189000,2015,1,0,6,5,1,2015,0,193687.5,164000.0
189000,2013,0,0,6,5,0,2013,0,117482.75862068965,89000.0
179000,2018,0,0,8,5,1,2018,0,281719.5034965035,228000.0
169000,2017,1,0,8,5,0,2017,0,281719.5034965035,287000.0
139000,2014,1,0,8,5,0,2014,0,355703.125,155000.0
139000,2014,1,0,8,5,0,2014,0,355703.125,155000.0
34000,2023,1,0,6,5,0,2023,0,269750.0,330000.0
34000,2023,1,0,6,5,0,2023,0,269750.0,330000.0
119000,2019,1,0,8,5,1,2019,0,405236.84210526315,380000.0
119000,2019,1,0,8,5,1,2019,0,405236.84210526315,380000.0
119000,2018,1,0,8,5,0,2018,0,386842.1052631579,380000.0
119000,2018,1,0,8,5,0,2018,0,386842.1052631579,380000.0
84000,2021,0,0,10,5,1,2021,0,291659.6769823789,159000.0
44000,2021,1,0,9,5,1,2021,0,183562.4375,245000.0
54000,2021,1,1,9,3,1,2021,0,135000.0,135000.0
49000,2020,1,1,10,3,1,2020,1,291659.6769823789,415000.0
84000,2021,1,0,8,5,0,2021,0,346666.6535947712,410000.0
84000,2021,1,0,8,5,0,2021,0,346666.6535947712,410000.0
199000,2016,1,0,8,5,0,2016,0,213416.66666666666,184000.0
199000,2016,1,0,8,5,0,2016,0,213416.66666666666,184000.0
14000,2023,0,0,6,5,1,2023,0,126650.0,185000.0
39000,2024,1,1,7,5,1,2024,0,114068.83116883117,175000.0
94000,2022,1,0,7,5,1,2022,0,152780.64516129033,194000.0
74000,2022,0,0,6,5,1,2022,0,119146.06741573034,169000.0
79000,2021,1,0,9,5,1,2021,0,183562.4375,232000.0
19000,2022,1,1,8,3,0,2022,0,213170.73170731709,235000.0
54000,2018,0,0,6,5,1,2018,0,197754.83870967742,193000.0
99000,2022,1,0,6,5,0,2022,0,192100.0,219000.0
99000,2022,1,0,6,5,0,2022,0,192100.0,219000.0
99000,2022,0,0,6,5,1,2022,0,144526.7767857143,158000.0
99000,2022,0,0,6,5,1,2022,0,144526.7767857143,158000.0
49000,2022,0,0,6,5,0,2022,0,128454.54545454546,178000.0
49000,2020,1,0,8,5,0,2020,0,284142.85714285716,315000.0
149000,2021,1,0,8,5,1,2021,0,254089.26785714287,345000.0
94000,2022,1,0,6,5,0,2022,0,152780.64516129033,188999.0
14000,2023,1,1,6,5,0,2023,0,155545.45454545456,209000.0
109000,2020,1,0,8,5,0,2020,0,186782.5507246377,232000.0
109000,2020,1,0,8,5,0,2020,0,186782.5507246377,232000.0
169000,2020,1,0,9,5,1,2020,0,168326.92307692306,240000.0
79000,2022,1,2,10,5,0,2022,0,278000.0,278000.0
74000,2017,1,0,8,5,1,2017,0,291659.6769823789,238000.0
79000,2012,0,1,6,5,1,2019,0,81698.86363636363,63000.0
79000,2012,0,1,6,5,1,2019,0,81698.86363636363,63000.0
54000,2020,1,0,8,5,0,2020,0,570307.6923076923,365000.0
54000,2020,1,0,8,5,0,2020,0,570307.6923076923,365000.0
73000,2022,1,0,6,5,1,2019,0,252344.98734177215,333000.0
56000,2016,0,0,6,5,1,2017,0,170000.0,170000.0
89000,2017,1,0,8,5,0,2019,1,324772.23076923075,430000.0
99000,2020,1,0,8,5,1,2020,0,186782.5507246377,215000.0
99000,2022,1,0,6,5,1,2019,0,285000.0,250000.0
179000,2017,1,0,8,5,0,2017,0,183562.4375,175000.0
84000,2022,1,1,6,5,0,2022,0,93305.36257309941,120000.0
149000,2018,0,0,6,5,0,2018,0,188555.55555555556,145000.0
80000,2020,0,0,6,5,1,2019,0,212000.0,212000.0
29500,2020,0,0,6,5,1,2019,0,119146.06741573034,125000.0
129000,2017,0,0,8,5,0,2019,0,156500.0,165000.0
169000,2018,0,0,8,4,1,2019,0,291659.6769823789,177500.0
223000,2016,0,0,6,5,0,2019,0,155000.0,155000.0
67000,2022,1,0,6,5,1,2019,0,288087.7192982456,268000.0
67000,2022,1,0,6,5,1,2019,0,288087.7192982456,268000.0
74000,2018,1,0,8,5,1,2018,0,346666.6535947712,435000.0
74000,2018,1,0,8,5,1,2018,0,346666.6535947712,435000.0
39000,2017,0,1,6,5,0,2017,0,112000.0,95000.0
39000,2017,0,1,6,5,0,2017,0,112000.0,95000.0
19000,2024,1,2,7,5,1,2024,0,125492.06349206349,280000.0
109000,2018,0,0,6,5,1,2018,0,152780.64516129033,155000.0
119000,2016,1,0,8,5,1,2016,0,270000.0,235000.0
149000,2018,1,0,8,5,0,2018,0,150885.7142857143,148000.0
39000,2023,0,0,6,3,0,2023,0,152240.48648648648,155000.0
74000,2021,0,0,6,5,0,2021,0,227384.61538461538,230000.0
119000,2021,0,0,6,5,0,2021,0,144526.7767857143,149000.0
34000,2023,1,3,9,5,0,2023,0,258000.0,470000.0
79000,2022,0,1,6,5,0,2022,0,76127.27272727272,115000.0
99000,2020,1,0,6,5,0,2020,0,206752.688172043,240000.0
149000,2022,1,0,8,5,0,2022,0,208500.0,365000.0
99000,2021,0,0,6,5,0,2021,0,221142.85714285713,204000.0
99000,2021,0,0,6,5,0,2021,0,221142.85714285713,204000.0
109000,2017,0,1,7,5,0,2017,0,224050.0,160000.0
109000,2017,0,1,7,5,0,2017,0,224050.0,160000.0
149000,2019,0,0,6,5,0,2019,0,135166.66666666666,139000.0
149000,2019,0,0,6,5,0,2019,0,135166.66666666666,139000.0
189000,2016,1,0,8,5,0,2016,0,369850.0,260000.0
189000,2016,1,0,8,5,0,2016,0,369850.0,260000.0
119000,2018,1,0,8,5,0,2018,0,175017.22413793104,162000.0
109000,2018,1,0,6,5,1,2018,0,140382.35294117648,158000.0
109000,2022,0,0,6,5,0,2022,0,93305.36257309941,137000.0
139000,2021,1,0,6,5,1,2021,0,119146.06741573034,148000.0
94000,2021,0,1,6,5,1,2021,0,76127.27272727272,118000.0
79000,2021,1,0,6,5,1,2021,0,206752.688172043,277000.0
14000,2024,1,1,7,3,0,2024,0,132614.13043478262,162000.0
14000,2024,1,1,7,3,0,2024,0,132614.13043478262,162000.0
34000,2022,0,0,6,5,1,2022,0,212000.0,210000.0
34000,2022,0,0,6,5,1,2022,0,212000.0,210000.0
74000,2022,1,1,8,5,1,2022,0,159000.0,159000.0
74000,2022,1,1,8,5,1,2022,0,159000.0,159000.0
4000,2023,1,0,6,5,0,2023,0,340000.0,340000.0
64000,2020,1,0,8,5,1,2020,0,354000.0,354000.0
64000,2020,1,0,8,5,1,2020,0,354000.0,354000.0
119000,2019,1,0,8,5,0,2019,0,291659.6769823789,324000.0
119000,2019,1,0,8,5,0,2019,0,291659.6769823789,324000.0
169000,2017,1,0,8,5,0,2017,0,291659.6769823789,169000.0
109000,2011,1,0,8,5,1,2011,0,291659.6769823789,184000.0
14000,2024,1,1,6,5,1,2024,0,227000.0,227000.0
63000,2021,0,0,6,5,0,2019,0,140485.01204819276,180000.0
139000,2019,1,0,6,5,1,2019,0,151350.0,193000.0
49000,2022,0,1,6,5,1,2022,0,112000.0,116000.0
49000,2022,0,1,6,5,1,2022,0,112000.0,116000.0
109000,2016,1,1,11,3,0,2016,0,200666.66666666666,215000.0
109000,2016,1,1,11,3,0,2016,0,200666.66666666666,215000.0
24000,2022,1,1,6,5,1,2022,0,130464.28571428571,139000.0
24000,2022,1,1,6,5,1,2022,0,130464.28571428571,139000.0
99000,2021,1,0,6,5,1,2021,0,163250.0,154000.0
99000,2021,1,0,6,5,1,2021,0,163250.0,154000.0
89000,2020,0,0,8,5,0,2020,0,222478.26086956522,187000.0
89000,2020,0,0,8,5,0,2020,0,222478.26086956522,187000.0
69000,2023,1,0,6,5,1,2023,0,114068.83116883117,179000.0
84000,2020,1,2,10,5,1,2020,0,222137.93103448275,234000.0
54000,2019,1,0,8,5,1,2019,0,252716.53543307088,273000.0
222000,2015,0,0,7,5,0,2019,1,145000.0,145000.0
32000,2008,1,1,9,5,0,2019,0,41000.0,37000.0
45000,2020,0,1,9,5,0,2019,0,291659.6769823789,270000.0
51000,2021,0,0,6,4,1,2019,0,155000.0,160000.0
94000,2020,0,0,6,5,0,2020,0,126650.0,150000.0
172000,2014,0,0,5,5,0,2019,0,68000.0,78000.0
139000,2017,1,0,8,5,0,2017,0,252633.33333333334,265000.0
19000,2024,0,0,6,5,0,2024,0,122752.94117647059,185000.0
109000,2021,1,0,8,5,0,2021,0,252716.53543307088,335000.0
109000,2021,1,0,8,5,0,2021,0,252716.53543307088,335000.0
69000,2018,1,2,11,5,1,2018,0,405236.84210526315,345000.0
69000,2018,1,2,11,5,1,2018,0,405236.84210526315,345000.0
99000,2021,1,0,8,5,1,2021,0,252714.2857142857,299000.0
99000,2021,1,0,8,5,1,2021,0,252714.2857142857,299000.0
69000,2019,1,1,7,3,0,2019,0,132614.13043478262,118000.0
119000,2019,1,0,8,5,1,2019,0,291659.6769823789,215000.0
139000,2019,1,0,8,5,0,2019,0,202339.2857142857,350000.0
39000,2021,1,0,6,5,0,2021,0,252344.98734177215,279000.0
149000,2017,1,0,8,5,0,2017,0,127479.98,195000.0
169000,2019,1,0,8,5,0,2019,0,168326.92307692306,285000.0
109000,2021,1,0,8,5,1,2021,0,320883.72093023255,380000.0
119000,2020,1,0,8,5,0,2020,0,178918.9189189189,195000.0
39000,2021,1,2,10,5,1,2021,0,222137.93103448275,235000.0
74000,2017,1,1,8,3,1,2017,0,213170.73170731709,212000.0
74000,2017,1,1,8,3,1,2017,0,213170.73170731709,212000.0
24000,2023,1,1,8,5,1,2023,0,335416.6666666667,306000.0
24000,2023,1,1,8,5,1,2023,0,335416.6666666667,306000.0
89000,2018,1,0,6,5,0,2018,1,265200.0,337000.0
89000,2018,1,0,6,5,0,2018,1,265200.0,337000.0
86000,2021,1,0,6,5,1,2019,0,288087.7192982456,263000.0
86000,2021,1,0,6,5,1,2019,0,288087.7192982456,263000.0
119000,2019,0,0,6,3,0,2019,0,116338.70967741935,134000.0
119000,2019,0,0,6,3,0,2019,0,116338.70967741935,134000.0
89000,2019,1,0,6,5,1,2019,0,288087.7192982456,284000.0
89000,2019,1,0,6,5,1,2019,0,288087.7192982456,284000.0
129000,2018,0,0,6,5,0,2018,0,224365.38461538462,195500.0
129000,2018,0,0,6,5,0,2018,0,224365.38461538462,195500.0
3000,2022,1,1,7,3,1,2019,0,132614.13043478262,150000.0
3000,2022,1,1,7,3,1,2019,0,132614.13043478262,150000.0
118000,2018,1,0,8,5,1,2019,0,405236.84210526315,300000.0
118000,2018,1,0,8,5,1,2019,0,405236.84210526315,300000.0
4000,2025,1,1,9,5,0,2025,0,291659.6769823789,260000.0
49000,2022,1,1,6,5,1,2022,0,93305.36257309941,124000.0
97000,2018,1,0,9,5,1,2019,0,288000.0,305000.0
97000,2018,1,0,9,5,1,2019,0,288000.0,305000.0
99000,2021,1,0,6,5,1,2021,0,119146.06741573034,154000.0
99000,2021,1,0,6,5,1,2021,0,119146.06741573034,154000.0
99000,2021,1,0,6,5,1,2021,0,152780.64516129033,187000.0
34000,2023,0,0,6,5,1,2023,0,119146.06741573034,170000.0
109000,2021,1,0,6,5,1,2021,0,291659.6769823789,229000.0
129000,2018,1,0,8,5,0,2018,0,300736.84210526315,238000.0
54000,2022,1,1,7,3,0,2022,0,132614.13043478262,153000.0
129000,2020,1,0,8,5,1,2020,0,328673.9130434783,305000.0
74000,2019,0,0,6,5,1,2019,0,188555.55555555556,148000.0
4000,2024,1,1,6,5,1,2024,0,259000.0,259000.0
189000,2018,0,0,6,5,0,2018,0,138000.0,138000.0
149000,2015,0,0,8,5,1,2015,0,168000.0,168000.0
84000,2021,1,0,6,5,1,2021,0,252714.2857142857,273000.0
84000,2021,1,0,6,5,1,2021,0,252714.2857142857,273000.0
109000,2019,1,0,8,5,0,2019,0,426000.0,455000.0
109000,2019,1,0,8,5,0,2019,0,426000.0,455000.0
79000,2012,0,1,6,5,1,2019,0,291659.6769823789,63000.0
79000,2012,0,1,6,5,1,2019,0,291659.6769823789,63000.0
139000,2019,1,0,8,5,0,2022,0,320000.0,320000.0
249000,2014,1,0,8,5,0,2014,0,346666.6535947712,238000.0
200000,2012,0,1,6,5,0,2019,0,291659.6769823789,74000.0
129000,2019,1,0,6,5,0,2019,0,226148.11111111112,200000.0
79000,2018,0,0,6,5,0,2018,0,182571.42857142858,175000.0
74000,2023,1,1,9,5,0,2023,0,291659.6769823789,155000.0
133000,2020,0,0,6,5,0,2019,0,93305.36257309941,106000.0
45000,2023,0,0,6,5,1,2019,0,144526.7767857143,165000.0
116000,2022,1,0,8,5,1,2025,0,291659.6769823789,395000.0
165000,2018,0,0,10,5,0,2019,0,291659.6769823789,175000.0
264000,2014,0,0,7,5,1,2019,0,190035.7142857143,150000.0
260,2011,0,0,8,5,0,2019,0,177135.59322033898,125000.0
110000,2020,1,0,6,5,0,2019,0,202512.12121212122,205000.0
110000,2020,1,0,6,5,0,2019,0,202512.12121212122,205000.0
167000,2017,1,0,9,5,0,2019,0,210000.0,210000.0
167000,2017,1,0,9,5,0,2019,0,210000.0,210000.0
179000,2016,1,0,8,5,0,2016,0,281719.5034965035,290000.0
179000,2016,1,0,8,5,0,2016,0,281719.5034965035,290000.0
39000,2022,1,0,6,5,0,2022,0,252344.98734177215,340000.0
129000,2019,0,0,8,5,1,2019,0,281719.5034965035,260000.0
139000,2019,1,0,6,5,0,2019,0,298229.85135135136,370000.0
119000,2016,1,0,9,5,0,2016,0,235585.5,235000.0
189000,2015,0,0,6,5,0,2015,0,125000.0,123000.0
66000,2020,1,1,11,2,0,2019,0,132614.13043478262,198000.0
66000,2020,1,1,11,2,0,2019,0,132614.13043478262,198000.0
99000,2019,1,0,6,5,0,2019,0,291659.6769823789,187000.0
199000,2018,1,0,8,5,1,2020,0,291659.6769823789,348000.0
199000,2016,1,0,8,5,0,2016,0,291659.6769823789,184000.0
79000,2023,0,0,6,5,1,2023,0,152780.64516129033,169000.0
24000,2023,1,0,8,5,1,2023,0,328272.7272727273,349000.0
64000,2021,1,0,6,5,1,2021,0,252716.53543307088,326000.0
29000,2023,0,0,6,5,1,2023,0,144526.7767857143,175000.0
59000,2023,1,0,6,5,1,2023,0,125040.16393442624,237000.0
179000,2018,1,0,8,5,0,2018,0,382679.24528301886,415000.0
179000,2018,1,0,8,5,0,2018,0,570307.6923076923,415000.0
179000,2018,1,0,8,5,0,2018,0,570307.6923076923,415000.0
54000,2021,1,1,8,5,0,2021,0,213170.73170731709,199000.0
54000,2021,1,1,8,5,0,2021,0,213170.73170731709,199000.0
29000,2019,0,1,6,5,0,2019,0,81698.86363636363,110000.0
129000,2019,0,0,8,5,0,2019,0,252716.53543307088,230000.0
84000,2020,1,0,8,5,0,2020,0,150885.7142857143,198000.0
118000,2018,1,0,8,5,1,2019,0,300000.0,300000.0
79000,2019,1,0,8,5,0,2019,0,291659.6769823789,223000.0
97000,2017,1,0,8,5,0,2019,0,205000.0,223000.0
19000,2022,0,0,6,5,1,2022,0,173785.66666666666,206000.0
29000,2022,0,0,6,5,0,2022,0,126650.0,180000.0
179000,2018,0,0,6,5,0,2018,0,177135.59322033898,185000.0
99000,2019,1,0,8,5,0,2019,0,320883.72093023255,315000.0
2500,2023,1,0,6,5,1,2023,0,335000.0,335000.0
270000,2013,0,0,8,5,0,2016,0,280000.0,165000.0
19000,2024,1,1,7,3,0,2024,0,132614.13043478262,162000.0
19000,2024,1,1,7,3,0,2024,0,132614.13043478262,162000.0
34000,2023,0,1,6,5,1,2023,0,130464.28571428571,112000.0
34000,2023,0,1,6,5,1,2023,0,130464.28571428571,112000.0
39000,2023,0,0,5,5,1,2023,0,291659.6769823789,139000.0
39000,2023,0,0,5,5,1,2023,0,291659.6769823789,139000.0
99000,2020,1,0,8,5,1,2020,0,186782.5507246377,215000.0
99000,2020,1,0,8,5,1,2020,0,186782.5507246377,215000.0
268000,2011,0,0,8,5,0,2018,0,160000.0,160000.0
268000,2011,0,0,8,5,0,2018,0,160000.0,160000.0
90000,2019,1,2,10,5,1,2019,0,222137.93103448275,205000.0
300000,2012,0,0,5,5,1,2019,0,85000.0,85000.0
94000,2016,0,1,8,3,0,2016,1,144526.7767857143,95000.0
94000,2016,0,1,8,3,0,2016,1,144526.7767857143,95000.0
49000,2021,0,0,6,5,1,2021,1,210777.44444444444,194999.0
49000,2021,0,0,6,5,1,2021,1,210777.44444444444,194999.0
119000,2019,1,0,8,5,0,2019,0,178250.0,260000.0
119000,2019,1,0,8,5,0,2019,0,178250.0,260000.0
70000,2022,1,0,6,5,0,2019,0,288087.7192982456,300000.0
70000,2022,1,0,6,5,0,2019,0,288087.7192982456,300000.0
14000,2022,0,0,6,5,1,2022,0,171707.8947368421,182000.0
74000,2022,1,1,6,5,1,2022,0,155545.45454545456,224000.0
119000,2018,0,0,6,5,0,2018,0,291659.6769823789,195000.0
74000,2023,1,0,6,5,1,2023,0,125040.16393442624,234000.0
34000,2022,1,1,7,5,1,2022,0,228000.0,229000.0
139000,2016,0,0,8,5,1,2016,0,281719.5034965035,180000.0
139000,2018,1,0,8,5,0,2018,0,311222.22222222225,285000.0
149000,2019,1,0,8,5,1,2019,0,311222.22222222225,375000.0
69000,2019,0,0,6,5,1,2019,0,138000.0,138000.0
9000,2024,1,1,7,3,1,2024,0,291659.6769823789,169000.0
59000,2023,0,0,6,5,1,2023,0,291659.6769823789,189000.0
150000,2017,1,0,7,5,1,2019,0,291659.6769823789,250000.0
67000,2022,1,0,6,5,1,2019,0,252344.98734177215,268000.0
77000,2017,0,0,6,5,1,2019,0,291659.6769823789,120000.0
89000,2016,1,0,8,5,0,2019,0,346666.6535947712,400000.0
86000,2021,1,0,6,5,1,2019,0,252344.98734177215,263000.0
129000,2018,1,0,8,5,0,2018,0,283200.0,238000.0
129000,2018,1,0,8,5,0,2018,0,283200.0,238000.0
9000,2024,1,0,8,5,0,2024,0,299666.6666666667,335000.0
9000,2024,1,0,8,5,0,2024,0,299666.6666666667,335000.0
49000,2018,1,0,8,5,0,2018,0,279476.1904761905,325000.0
49000,2018,1,0,8,5,0,2018,0,279476.1904761905,325000.0
39000,2021,1,0,6,5,1,2021,0,291659.6769823789,302000.0
39000,2021,1,0,6,5,1,2021,0,291659.6769823789,302000.0
59000,2020,0,1,9,5,0,2020,0,226148.11111111112,309000.0
169000,2021,0,0,5,5,0,2021,0,115960.7843137255,115000.0
119000,2020,1,0,8,5,0,2020,0,362920.0,445000.0
9000,2024,1,0,8,5,0,2024,0,152654.54545454544,335000.0
79000,2019,1,3,11,5,0,2019,0,291659.6769823789,230000.0
149000,2016,1,0,8,5,1,2016,0,212230.76923076922,230000.0
89000,2020,0,0,8,5,0,2020,0,178918.9189189189,187000.0
109000,2019,1,0,8,5,1,2019,0,346666.6535947712,440000.0
139000,2018,0,0,6,5,1,2018,0,122476.19047619047,125000.0
129000,2019,0,0,8,5,0,2019,0,202339.2857142857,165000.0
139000,2018,1,0,8,5,0,2018,0,382679.24528301886,360000.0
139000,2016,1,0,8,5,0,2016,0,291659.6769823789,170000.0
149000,2015,1,0,9,5,0,2015,0,230000.0,230000.0
39000,2024,0,0,6,5,0,2024,0,130464.28571428571,178000.0
39000,2024,0,0,6,5,0,2024,0,130464.28571428571,178000.0
109000,2020,1,0,8,5,0,2020,0,214083.33333333334,219000.0
109000,2020,1,0,8,5,0,2020,0,214083.33333333334,219000.0
159000,2017,1,0,8,5,0,2017,0,291659.6769823789,287000.0
199000,2017,1,0,8,5,0,2017,0,154000.0,154000.0
182,2013,0,0,8,5,0,2019,1,132000.0,132000.0
120000,2018,1,0,8,5,0,2019,0,291659.6769823789,244000.0
119000,2020,1,0,8,5,1,2020,0,298229.85135135136,349000.0
44000,2023,0,0,6,5,1,2023,0,144526.7767857143,174000.0
39000,2024,1,1,9,5,1,2024,0,114068.83116883117,175000.0
29000,2022,0,0,6,5,1,2022,0,171707.8947368421,196000.0
64000,2022,0,0,6,5,1,2022,0,144526.7767857143,168000.0
109000,2021,1,0,8,5,0,2021,0,252716.53543307088,335000.0
84000,2018,1,0,8,5,1,2018,0,265200.0,180000.0
84000,2018,1,0,8,5,1,2018,0,265200.0,180000.0
44000,2023,1,0,8,5,0,2023,0,252716.53543307088,298000.0
59000,2020,1,2,10,5,0,2020,0,222137.93103448275,220000.0
10500,2024,1,0,6,5,0,2019,0,111908.45070422535,245000.0
175000,2017,1,0,8,5,0,2022,0,291659.6769823789,320000.0
156,2018,0,1,7,5,1,2019,0,107000.0,105000.0
22000,2021,1,1,8,5,0,2023,0,155000.0,155000.0
113000,2012,0,1,5,5,0,2019,0,39000.0,39000.0
56000,2018,1,0,8,5,1,2019,1,291659.6769823789,465000.0
89000,2018,1,0,6,5,0,2018,1,202339.2857142857,337000.0
169000,2020,1,0,6,5,1,2020,0,111908.45070422535,120000.0
69000,2022,1,0,6,5,1,2019,0,291659.6769823789,230000.0
109000,2019,0,0,6,5,0,2019,0,206752.688172043,144000.0
149000,2017,0,0,6,5,1,2017,0,125040.16393442624,142000.0
109000,2018,0,0,7,3,1,2018,0,101125.0,90000.0
139000,2021,1,0,8,5,0,2021,0,288559.1397849462,420000.0
139000,2014,1,0,8,5,0,2014,0,281719.5034965035,155000.0
167000,2017,1,0,9,5,0,2019,0,270000.0,210000.0
74000,2021,0,0,6,5,1,2021,0,163250.0,176000.0
74000,2021,0,0,6,5,1,2021,0,163250.0,176000.0
14000,2015,1,3,7,5,0,2015,0,65000.0,65000.0
14000,2015,1,3,7,5,0,2015,0,65000.0,65000.0
94000,2015,1,0,9,5,1,2015,1,468867.86666666664,297000.0
94000,2015,1,0,9,5,1,2015,1,468867.86666666664,297000.0
64000,2020,1,0,8,5,1,2020,0,291659.6769823789,354000.0
24000,2023,1,0,6,5,1,2023,0,291659.6769823789,256000.0
79000,2019,1,0,8,5,1,2019,0,291659.6769823789,315000.0
44000,2020,1,0,8,5,1,2020,0,362920.0,387000.0
59000,2023,0,0,6,5,1,2023,0,171707.8947368421,195000.0
59000,2021,0,0,6,5,0,2021,0,125040.16393442624,175000.0
59000,2022,1,0,8,5,1,2022,0,178918.9189189189,280000.0
29000,2024,1,0,8,5,1,2024,0,343833.3333333333,350000.0
34000,2023,0,0,6,5,1,2023,0,197754.83870967742,240000.0
44000,2017,0,0,6,5,1,2017,0,202512.12121212122,178000.0
44000,2017,0,0,6,5,1,2017,0,202512.12121212122,178000.0
94000,2019,1,0,6,5,1,2019,0,224365.38461538462,219000.0
94000,2019,1,0,6,5,1,2019,0,224365.38461538462,219000.0
149000,2019,1,0,8,5,0,2019,0,570307.6923076923,385000.0
149000,2019,1,0,8,5,0,2019,0,570307.6923076923,385000.0
159000,2020,1,0,8,5,1,2020,0,279225.77419354836,362999.0
49000,2021,0,0,6,5,1,2021,1,173785.66666666666,194999.0
74000,2018,1,0,8,5,1,2018,0,346666.6535947712,435000.0
84000,2018,0,0,6,5,1,2018,0,170887.37837837837,200000.0
